"","logFC","logCPM","F","PValue","FDR"
"CSRNP1",-0.206602528342627,4.3833200831286,6.16576828613492,0.456517108438066,0.762033747465913
"C4orf29",0.193283440270949,4.55389441830546,6.10103890624944,0.456561791597498,0.762033747465913
"ZNF317",0.113762605493229,6.00593402409914,3.25162143002343,0.456680941472787,0.762033747465913
"FAM86C2P",0.320478826060855,3.28210246430215,10.0992346970763,0.456703234587428,0.762033747465913
"CHEK2",0.225541262171754,4.14862334791473,5.10778110013556,0.456706068825022,0.762033747465913
"HSPBAP1",-0.309077128098462,3.37397756245952,6.90277918006296,0.456720417653115,0.762033747465913
"NOM1",0.150718043638937,5.22444606869203,5.70954299269055,0.456822013166432,0.762116378058122
"C7orf49",0.170010958183795,4.89525654887508,4.95634839565473,0.456999617505956,0.762278095951122
"CPM",-0.455248568336095,2.53392389108878,10.5765939942568,0.457023113690291,0.762278095951122
"PITX2",-0.279178971609632,3.61468397821609,8.66883150059103,0.45735561287771,0.76267697338564
"LEPR",-0.24941892783451,3.89403070352997,5.78772148356477,0.457366479598644,0.76267697338564
"DDTL",0.288889004826788,3.52381635430815,3.19201689812795,0.457592417172437,0.762966805392547
"ACVR2A",-0.22125633041416,4.19784156884141,7.31653157080553,0.457715946577156,0.763085840540296
"MIR221",-0.62769990109837,1.97344869263053,10.0268918166207,0.457908157271731,0.763251947703734
"FBXO8",-0.321046618753674,3.27876807012864,8.68791491475337,0.457919879255705,0.763251947703734
"CCDC92",0.168093599276733,4.9198158935358,6.48843753437517,0.458024646815385,0.763339641401727
"ZNF239",0.488735816607428,2.38586397654217,11.3961518219897,0.458094036630037,0.763368361620997
"TMEM139",0.460825190003025,2.49686526232557,11.2674028430223,0.45817631176491,0.763418544967124
"MEPCE",-0.124994191308893,5.73573942068328,4.55636699674817,0.458339278716802,0.763521839477045
"ZNF592",0.0932246153135082,6.5561018458545,3.11113090990757,0.458342640178008,0.763521839477045
"CRIP2",-0.185704172385849,4.65398588088364,5.770570549187,0.458449388532685,0.763612751856649
"ZNF468",0.215594528856639,4.25507355761445,6.18772572512589,0.458512872296631,0.763631588408453
"APBA3",0.223431873729084,4.16172489706159,7.15443126021793,0.458643624234337,0.763762439901439
"TMEM50A",0.104467547765275,6.23148216575379,4.05552204369094,0.458870288083735,0.764052962047048
"POLB",-0.198820528756775,4.46955301115476,6.98872839700505,0.459028642451391,0.764229690697139
"PDK2",-0.135376014619762,5.50832639360962,4.34634130913498,0.459343010654956,0.764559738387272
"SNRPD1",-0.128140484561117,5.66037005632487,4.1106115998372,0.4593756792782,0.764559738387272
"ZNF254",-0.330205244010661,3.20625941015422,7.63831039719128,0.459383597935069,0.764559738387272
"BARD1",0.19622757518867,4.49649834331682,6.3090922063105,0.459496657673373,0.764623603840161
"TUBB2BP1",-0.814653209425626,1.62087239735757,12.6495276376578,0.459526456639659,0.764623603840161
"TROAP",-0.166711802561574,4.93637997663841,3.82559859713436,0.459690986513344,0.764810421576595
"RNASEH2C",0.286503382117878,3.53182878602152,10.2742386465549,0.459819615168797,0.764848297919088
"HPX",0.532614821145314,2.22426988084332,7.95015502221826,0.459870057577418,0.764848297919088
"MAGEE1",0.307036126882221,3.36587171461795,6.68186682767597,0.459905831109713,0.764848297919088
"TNFRSF10B",-0.072307584090874,7.26981005651292,1.51331030429994,0.459952890659256,0.764848297919088
"INTS2",-0.107369967313841,6.15019091670241,3.89537507695498,0.460016504592566,0.764848297919088
"KAT6A",-0.0827484911796427,6.88566557485799,3.28823176052147,0.460027300258385,0.764848297919088
"ZSWIM7",0.208131965662656,4.33794383048606,7.386617350078,0.460085228660339,0.764857724519846
"MTX2",-0.187951062241358,4.61187363215573,5.77490428434109,0.460140878661124,0.764863361735856
"SULT1B1",0.41058709094996,2.71814124263622,10.3742791925028,0.460303204291066,0.765046297751992
"SYPL2",0.524757897341697,2.24677800595979,12.0136543343156,0.4607358737333,0.765678465761392
"LIN7A",0.355786989036847,3.02249212456567,8.36046983329123,0.460935455917709,0.76592317584146
"PLEKHH1",0.10778371077463,6.12957817069361,3.17673407650966,0.461115622227693,0.766135571225396
"SELPLG",0.643367053045039,1.91630295445694,8.38688350840146,0.461308270668731,0.76633761743477
"RBM22",-0.11527321825806,5.94289686257264,3.64755817832328,0.461341947746499,0.76633761743477
"FKBP2",0.163614522320937,4.97191973320842,2.62714257961937,0.461527385251237,0.766558648494905
"PSMC3",-0.108798671930251,6.10242033720585,3.74729127477961,0.461708034938271,0.766771678129641
"CRYBB3",0.843328288923047,1.56684041131996,8.31379102920925,0.46193035217584,0.767053850061901
"HOXB7",-0.140204991954743,5.39528978206725,4.65388234574643,0.461986480527811,0.767060025979018
"DDA1",0.125956989716889,5.6877631910518,3.75606464322918,0.462108199674457,0.767066318833148
"SCAI",-0.138328308855525,5.4315129858732,2.77264207840374,0.462156153728021,0.767066318833148
"CCDC9",0.182191525771744,4.6779104073448,6.21168206709658,0.462208424489268,0.767066318833148
"TTC34",0.61610135982412,1.9779897117653,11.0122217051157,0.462234767863239,0.767066318833148
"ZMIZ1-AS1",-0.643817636080142,1.92089726625763,7.78536135460439,0.462252318400408,0.767066318833148
"ITCH",-0.139884743913786,5.39943052976383,5.59364596476043,0.462348033966411,0.767090164680403
"MAPKAPK3",-0.113243268226011,5.98586123163044,3.92835167183224,0.462416295304579,0.767090164680403
"CENPN",0.180403369557426,4.70299984396612,5.3422273280992,0.462430334673492,0.767090164680403
"CXCL8",-0.813133029040953,1.61511522180635,9.04974954966269,0.462476333229016,0.767090164680403
"TEX2",0.118648009686574,5.85127104497981,4.50438015386147,0.462602981954373,0.767107295242312
"ZNF189",-0.178238400584745,4.73874111175089,4.34796519295577,0.462629372503065,0.767107295242312
"HIST2H2AA4",0.725461826149514,1.74591679465515,10.1912627146257,0.462643898271651,0.767107295242312
"SECISBP2",-0.10205556304741,6.27587659741837,2.97674661550881,0.462746005166146,0.767181023397886
"CALML4",0.675029197856375,1.84260354944372,12.1968290782535,0.462793198659465,0.767181023397886
"GFER",0.187716880101243,4.59352523641425,3.84816236626825,0.462987927064608,0.76741690832589
"HOXA11",-0.421832950012709,2.6581702792909,9.05136466409855,0.463075576095965,0.767475272533184
"XK",-0.302987464189995,3.38691429513299,6.02249715510651,0.463148005705969,0.767508402571622
"SLC7A10",1.00323658868891,1.38734258727363,6.68259668569897,0.463295579924394,0.76766603733425
"ECE2",0.432611846101489,2.59701689881685,9.69519416948428,0.463580121559223,0.768050561369796
"CX3CR1",1.03711106985929,1.35579125420241,12.6310058927689,0.463674975790396,0.768051705447927
"CNIH3",0.771219579052581,1.66585065173823,8.15820323892071,0.463736836092918,0.768051705447927
"RNF19A",-0.120278037735508,5.8093128879323,4.02349801798712,0.463738242760545,0.768051705447927
"FAM13A",0.188977337173671,4.57007030268936,6.35099311732402,0.463930123994036,0.768154699402322
"NAPSA",0.474822131666923,2.41518375194278,9.64686893775361,0.46393250349081,0.768154699402322
"B9D1",0.278162381060656,3.5806456802364,9.61198177742409,0.464028189771305,0.768154699402322
"SYT5",-0.627856711222785,1.95190957113694,9.84917075886357,0.464059520936319,0.768154699402322
"DYRK1A",0.0985550310112942,6.36256599582291,3.84096099798964,0.464135044082006,0.768154699402322
"C17orf107",0.611644535519999,1.9823501466053,9.20372688632812,0.464169957991811,0.768154699402322
"SORBS1",-0.219293576645014,4.18328947768639,7.99025253849565,0.464207998573486,0.768154699402322
"CTU1",0.565184537985141,2.10743183024421,8.54948401496797,0.464220300369878,0.768154699402322
"UBXN6",-0.10961168409478,6.06516584302825,2.23435757356193,0.464320655661292,0.76820736159157
"FBXW4P1",-1.07431140274101,1.33002433724336,9.07757953262914,0.464357100847268,0.76820736159157
"SNX4",0.194635605456634,4.48849570596169,5.0662932388344,0.464491133471146,0.768342250167687
"LIMA1",0.0776047530746288,7.03539721337399,1.82662163354526,0.464776788079314,0.768678532959971
"MPV17",0.197287569031536,4.45086346290435,4.93615540441546,0.464799468208236,0.768678532959971
"SH2B2",0.328979508586253,3.17930512901291,6.15898969633496,0.464873891590954,0.768714752833036
"PGBD1",-0.311934750305749,3.30858084714273,7.41298052462478,0.465029152797917,0.768821089631878
"PTH1R",-0.874116314463694,1.52831623068792,10.6429709859993,0.465063923348361,0.768821089631878
"ZNF519",0.265228623879123,3.6914922283802,7.62562259724827,0.465095786253119,0.768821089631878
"NDUFA11",0.316580202993114,3.26548856694004,6.08379722423985,0.465350284869093,0.769074829885003
"ZNF266",0.242854421465797,3.91022285181181,8.53247963128002,0.465354379165181,0.769074829885003
"KCNJ14",-0.406628103586265,2.72203238723327,10.7507147102649,0.465479194791293,0.769104291091927
"ORC2",0.125440776677961,5.67812928814043,4.27034082047431,0.465485088570022,0.769104291091927
"CCSER2",-0.10883244467738,6.07746842217228,3.03237484045121,0.465564409745071,0.769104291091927
"NDUFAF1",-0.309454110505621,3.32408617770843,6.35052145955177,0.465625495094718,0.769104291091927
"LINC01011",-0.494007405735692,2.34292651622782,10.5489444120658,0.465730888874922,0.769104291091927
"ZNF35",-0.26207201936809,3.72355265892596,7.29509081844569,0.465766225767787,0.769104291091927
"ATXN7L3B",-0.0743097822852811,7.15472435545649,2.76391118873386,0.465817581387469,0.769104291091927
"LRRC56",-0.272655966475565,3.62594974479476,4.29420824505786,0.46582993396974,0.769104291091927
"FBXO4",0.42225836609805,2.63514576320746,8.27221235151726,0.465893021901297,0.769104291091927
"ZNF133",0.215316058734811,4.21550066697948,6.63044691397766,0.465897693688236,0.769104291091927
"DPF3",0.892386983342834,1.49605824970042,5.90357060134178,0.46602880043113,0.769109505034759
"FBXO2",0.0809630117251541,6.90751124845471,0.913448933704293,0.466054581435816,0.769109505034759
"ZNF205",0.21544741791258,4.21298263052499,4.09857326008869,0.466058499600525,0.769109505034759
"MRPS9",-0.163060099911535,4.95634374747769,3.85065934269515,0.4662883885921,0.769402125753549
"EIF2B1",0.169501302378176,4.84455709483381,5.35667663145743,0.466743240246715,0.770065839730687
"DDOST",-0.0538844352246803,8.06556100733411,1.05531370201681,0.466802687472877,0.77007711157045
"WDR91",0.239749585824034,3.93330237562825,5.3110667543763,0.467022013107918,0.77032229672966
"IQUB",0.676029857974874,1.82680952905075,9.55979309021213,0.467106631796979,0.77032229672966
"EML3",0.120897122411821,5.77053053644059,2.61976426525354,0.467148418554707,0.77032229672966
"MN1",0.255979689322914,3.76798766912265,8.66478856762829,0.46716184106125,0.77032229672966
"TBX3",0.210990546788463,4.25982785110779,7.27147231843005,0.467339299083211,0.770528104244889
"SHISA8",0.526389935362056,2.21466620281512,5.38103514783997,0.467499134923721,0.770685021319272
"CTSZ",0.0842539107084898,6.78470723448462,1.90861360774181,0.467539785753882,0.770685021319272
"GDPD1",-0.287626540033326,3.48618933132515,6.61174151908504,0.467727621755308,0.770907823424627
"PSMA6",0.432601474296174,2.57799938869995,11.2698649402435,0.467817153538861,0.77096856876419
"HSD17B8",0.361574299781627,2.95159024289592,9.71347124501019,0.468046894525707,0.771235693233819
"HOXA10-AS",0.227330741245112,4.06274529429876,5.20973104394784,0.468084631251436,0.771235693233819
"HMGB1P24",-0.76483675927814,1.67185416896155,10.5022044940681,0.468215498419093,0.771303671014008
"TRAM2",0.0934204602367279,6.48766773623661,3.56509488919099,0.468248980629287,0.771303671014008
"EID2",0.302013170677912,3.36034601962929,6.90284433350504,0.468283986104842,0.771303671014008
"KLHL9",0.103841050360604,6.18817453734313,4.03169179144982,0.468439029958256,0.77136505740841
"LINC01186",0.992812436611854,1.38583395530972,11.1909354341581,0.46845031408249,0.77136505740841
"RAB24",0.842571376156325,1.55111420221899,12.3764116532599,0.468479365626083,0.77136505740841
"MED7",0.283074506347984,3.51301353145693,9.29331785029184,0.468645229608953,0.771480560654232
"SIX1",0.357736464793218,2.97188873602442,9.92745084026037,0.468673206194616,0.771480560654232
"GPKOW",-0.219184778376134,4.1581233998257,5.07315405099438,0.468758609605685,0.771480560654232
"MACROD2",0.572171615753831,2.07064324356918,10.9493280190769,0.468760359790796,0.771480560654232
"PPM1D",-0.126035766009569,5.6470700622442,4.10794109711718,0.468895175171039,0.771554500724356
"LRRIQ3",0.776355612385735,1.64347220527091,5.416270372227,0.468910719045036,0.771554500724356
"ARHGAP26",-0.11863308646501,5.8142145170801,3.72568141651713,0.469085098265832,0.7716999008836
"ZNF232",-0.339290122043662,3.09481010441749,8.47771114558671,0.469104537999548,0.7716999008836
"TRIM65",0.121458596305201,5.7450254224461,3.19125881151754,0.469166962074264,0.771715852654409
"BSPRY",-0.174901660636793,4.74863891384398,4.23519376364296,0.469382508814359,0.771889563830699
"CTDSPL2",-0.107912455431689,6.07650261230014,3.93714729317007,0.469474839747922,0.771889563830699
"VPS51",-0.11630283147031,5.8670019004814,2.50447292609814,0.469477963295146,0.771889563830699
"TRUB1",-0.13552582365211,5.44255371096866,3.81295866938815,0.469483526730041,0.771889563830699
"AKAP11",0.0866276708921102,6.69302111905237,2.39298867913116,0.469545177362783,0.771904213847208
"UBA6",-0.0886633014892134,6.62686246473379,2.22892888450555,0.469981528700048,0.772534776960231
"DAZAP1",0.0852166961307277,6.73497571449222,2.45458779973749,0.470288854815683,0.772865709046291
"CCAT1",-0.384286802414917,2.8171787730518,4.8820939457676,0.470295335188811,0.772865709046291
"BRMS1",0.191839774236022,4.49173471122729,5.74547753797094,0.470375578294415,0.772865709046291
"C14orf79",0.186261276939584,4.5699362789039,7.03228377458904,0.470394078722627,0.772865709046291
"ZKSCAN1",-0.0553545909514737,7.96479173290963,1.28974361134017,0.470681990455108,0.773096161372114
"TSPAN33",0.223584876422413,4.0899905452703,5.60276894598305,0.47074835977648,0.773096161372114
"RABAC1",0.235854350352797,3.95332516251883,3.56721948062333,0.470788298167033,0.773096161372114
"ANGEL2",0.148306037228632,5.18295159942973,5.42593398063499,0.470791105775964,0.773096161372114
"FAM50A",0.151999753536153,5.11570561568529,5.76539590098796,0.470798448094401,0.773096161372114
"PARD6G-AS1",0.581271486278174,2.03770039706939,8.18244622620345,0.470888383045976,0.773157098301649
"SS18L1",0.130376897545124,5.53692019578632,4.14529912735458,0.470947933086277,0.773168137818368
"RNF224",0.84981706059168,1.53542818741314,8.77389725178249,0.471009067970989,0.77318177644946
"NUPL1",-0.0854190164089172,6.725107376701,2.76357623018399,0.471147730162386,0.773322662179734
"SLC35E1",0.0913314766089323,6.53245793368646,3.54817063310915,0.471246678843023,0.77339833948716
"HCG4P3",0.725028356387843,1.72085108406687,11.1103070938533,0.471357712276175,0.773493830796513
"DCLK2",0.264314198532356,3.66410861398001,7.56200566247822,0.47156012910852,0.773633575817619
"TOX4",-0.101671633136829,6.2303020970128,3.48862562588851,0.471588902618681,0.773633575817619
"RNASE1",-0.557596705530022,2.11034697121875,9.95527483826494,0.471651414564253,0.773633575817619
"ZNF230",0.383152436165916,2.8090950585935,7.73613601143997,0.471669337183672,0.773633575817619
"RPS28",0.0779660839861732,6.97867063484982,0.816980950226284,0.471734986887506,0.773633575817619
"FAHD2CP",-0.294984231115245,3.40417729350658,8.86417135255,0.471760020782471,0.773633575817619
"PRDM15",0.188417944183422,4.53015912357276,6.52240357599727,0.471926067660788,0.773765256682312
"SPCS2",0.117798350633451,5.8124542773279,3.44961862035304,0.471994009829425,0.773765256682312
"MTAP",0.0578061966550537,7.82940405264426,1.46111919612131,0.471998921266718,0.773765256682312
"LINC01003",0.627716947978587,1.91601474215321,11.5920074185107,0.472150235060645,0.773804576833547
"DNM1P51",-0.836215832191449,1.5581575873472,7.41890337650047,0.472175623353455,0.773804576833547
"ARHGAP22",0.32315858200517,3.18237524636128,7.95647609998165,0.472181516514103,0.773804576833547
"PSME3",0.0812794591479588,6.85625131368911,3.12156233567796,0.472288880126767,0.773893870301765
"C7orf73",0.132449722122382,5.48428089651046,3.4043628614488,0.472393465266534,0.773978591474419
"TADA1",-0.213376971339752,4.20581262410686,7.28012511105821,0.472468842303075,0.774010042575257
"KLHL12",0.11981668451544,5.76184208926256,4.60867032303443,0.472518429243641,0.774010042575257
"SIPA1",0.114979391966097,5.87562086929031,1.45044169725543,0.472726050806683,0.774197946748308
"CD320",0.192591232195033,4.46715359006947,3.72584558554807,0.472767593037157,0.774197946748308
"PRELID2",-0.297772525992249,3.37631906704352,9.17729746388476,0.472801871384408,0.774197946748308
"RGS9",0.244971597864046,3.84580698923933,7.87985812708918,0.472844728476573,0.774197946748308
