"","logFC","logCPM","F","PValue"
"CHST1",0.496967046260774,1.88393364768742,4.85226666124399,0.576156969568907
"GOLGA8A",0.08368045174165,7.30615527642941,1.06191974257066,0.386046626449763
"VWA3A",-0.110360983944271,1.37254688813351,0.0994571380978133,0.935486028323786
"TP53I11",-0.0920544852049801,6.60574613416229,1.98571216603059,0.456504069470006
"APITD1",-0.366173386964641,1.60064753331716,2.26861544460042,0.739801519344424
"DOLK",0.221624133433369,3.89478905477744,3.65263321305566,0.507773260017497
"CATSPER1",-0.96215066282338,1.62640614844365,7.41416790834606,0.383727230165717
"CCNE2",0.360028673517219,4.11462660936585,16.6025808088549,0.241772958203116
"PHYKPL",0.575665866976614,5.68023638000716,66.1736122368233,0.000876162963946245
"CST6",0.206395947882296,3.87214528225156,3.10412441677829,0.540955399646721
"GRAMD2",1.96019044758395,3.31883921237971,219.782915252248,2.61177657325324e-05
"ZNF519",0.265228623879123,3.6914922283802,7.62562259724827,0.465095786253119
"LSM1",-0.123630921898118,4.05207417212531,2.25617667133224,0.694509444482365
"BANF1",-0.185612417401042,6.04289613451147,6.68620552663773,0.219413231021334
"CHRNA7",-0.120138935194742,3.52495919134887,1.53943334343164,0.757254127330318
"TMEM9B",0.241935324442738,5.10160041745313,13.3618412682018,0.253756155393304
"PTPN2",0.151435125101086,5.44805419339433,6.39053507145011,0.417444797269606
"SCUBE2",0.341732248590487,1.46236246170202,0.857348341624319,0.783790472810071
"EIF1AD",0.0508328349513699,5.16148331981968,0.539416449329825,0.806233513607273
"SMAD2",1.03544979740839,7.87546188176755,478.130336318777,4.4701050146066e-12
"EIF3F",-0.197844686313986,7.10806482216797,18.759235352013,0.0564932087971927
"ZNF25",-0.139958405451215,3.41241404332062,1.53231421761882,0.731188080863045
"CLTB",0.388419504911943,4.19086713105145,17.1464635935418,0.193604422630389
"RFESD",-0.172089218739135,2.06857736331325,0.844067490794513,0.826861182287607
"CCDC14",0.197622763961127,7.30981746362237,13.9314101003324,0.0405040899546601
"SART1",-0.183425577633954,5.81482076921869,8.29221971601463,0.26331043549758
"PPP2R2D",0.15964430061504,4.41086769048262,4.22114240950595,0.56008336914213
"MCTP1",-0.31945171683881,2.03801629090719,2.47973572515255,0.691111322141988
"POLD4",0.400326674851614,2.36059564502678,8.12331009178864,0.548025908006171
"CLCF1",0.384709714764201,3.99680556223462,19.2358767038008,0.23240447160728
"UBQLNL",2.86836024330387,1.88622188309176,122.399564163045,0.00691414820719063
"LIPT2",-0.51881487797824,1.71969130889282,5.28882656527315,0.606081216676902
"ALG10B",-0.326591002244235,4.47418904827612,17.4656135584388,0.224268305126237
"DRAP1",-0.513542744094695,4.91939526726885,51.0078768883631,0.0248455866733186
"LONRF3",-0.874811607076018,2.14817888134479,24.7159427992769,0.254840338567326
"UCP3",0.920320620548074,2.04138121658505,19.5413265640351,0.258570283150729
"UCP2",1.23835835383996,4.69844580688838,172.575634208329,1.2644591770722e-06
"C11orf68",0.0455146542800499,4.30354377298973,0.270240837377651,0.873261485080675
"PAAF1",0.793175144602049,3.62900969853055,80.9681636366357,0.0356914000582426
"MRPL48",-0.328944628253434,4.37999585600504,15.1360842941304,0.23758548014985
"RAB6A",-0.254032270761211,7.34889155238819,28.9249543532567,0.00776762803415726
"P2RY2",0.638444536234745,3.21655649950748,36.3437987151106,0.152465945603458
"FOSL1",-1.66660633445248,5.08013071471723,300.767061286828,9.73896935946419e-11
"ERCC4",-0.000972346775175634,4.2833994012995,0.000122337373645686,0.997297672153166
"SUGCT",-0.1295644948476,2.11465822117639,0.485092568203415,0.865455953173845
"CCDC85B",-0.59470997870158,4.88147268992853,19.1784075242386,0.0106326761890663
"TMEM70",0.0384992123531187,4.33615754936325,0.187253290676657,0.891338154932394
"LINC00476",0.79286355631936,2.62526948772551,25.9491012881664,0.177909368933578
"RPS6KB2",0.144812213497206,4.49117775679854,2.30654525291713,0.585801573121847
"RMI2",0.971330648409729,4.06320310358627,114.100826291712,0.00243289706221263
"TOM1L2",0.180573971897571,5.83161411443744,7.57424257029007,0.267082066186572
"ZNF77",-0.834011987965251,3.11077661493567,51.4096922465085,0.0787247130981431
"GPR156",-0.203592039122981,1.27159913285901,0.397334846563311,0.893673528413294
"LINC00116",0.229089694406152,1.8285181381279,0.531985647861132,0.803351000002033
"KDF1",0.0640750171993962,4.18229265739182,0.500105260148368,0.830275531829089
"B3GNTL1",0.173755436301388,3.76447748069734,3.58690200193471,0.621884339984654
"MLXIP",0.314663279327469,7.08989056534228,36.334132078031,0.00256306472661867
"NR2F1",-2.27311343635405,6.28797567181537,923.541032462434,5.28233312243934e-14
"AURKAIP1",-0.0270105217638576,4.97821973719771,0.0711270278000079,0.903032357363064
"TTLL11",0.459545871370272,2.29898821335092,9.4560248647364,0.505379111507274
"EIF4E1B",1.93846599636144,1.59867126369187,57.0368941127984,0.104932707193417
"TOMM5",0.437907877628744,2.05323701117787,5.49263099843884,0.582065035060518
"LINC01106",1.00129979392842,5.15002850512462,236.112623378459,2.68989839876594e-06
"SLC35E3",-0.174785959478143,4.2255539904703,2.93314497156548,0.552929772036317
"PRIMA1",0.318422378458645,2.89922326017306,7.40080202684767,0.532387056524354
"ZNF169",0.481977312820966,3.0320690505551,19.3362194526284,0.317029677557824
"RUVBL1",-0.186599837142029,5.77451788272941,10.9387162211149,0.262027349938475
"SFN",0.507779368234566,6.91920177339781,67.1353095839158,4.9769065347846e-06
"MSRA",0.0585347183149784,2.73710087941518,0.119418777907956,0.915140345506283
"CTDNEP1",0.062774344276865,5.55239457332224,0.689097126202261,0.72704031482842
"ETV4",-3.23773428107368,5.0440014634747,1487.10392721796,2.07115180933985e-15
"SWI5",0.10029775457511,3.64943458004026,1.06640497914181,0.785743927366277
"BAIAP2",0.460894899798053,6.32142620092965,56.1534057857665,0.000781703399652349
"CREG2",1.02922990773881,2.04404522859868,32.5483495849247,0.208104019729978
"WBSCR28",1.18934769924025,1.53399306328976,17.4304329380242,0.321388158793427
"HOXD8",0.683710641415179,2.61467050569089,18.2115239310771,0.245856472022589
"RPL7AP66",-0.481741792594974,4.25111747652683,35.8805743485816,0.101134958628231
"ZDHHC21",0.240558840287454,5.27541740687611,4.83443523459665,0.226627439063775
"PLEKHF2",0.104763738003292,4.66462696956801,2.46868036545158,0.673902617478216
"A2M",-1.63158354207385,1.53999528009843,33.0588476658839,0.189323621806217
"ARL4D",-0.811238907056216,3.64021916661702,38.1463800473828,0.0323372165320088
"DOK7",0.646786579268363,2.25169627010342,10.9726505434137,0.363627064834358
"UBE2O",0.0430537854241753,6.8451992693848,0.446526984921895,0.704546114495942
"ORAI3",-0.12670909639858,3.41224818461959,1.55939952967895,0.755756587727639
"UNC119B",-0.277344190698213,6.43934335703262,25.0039239281661,0.0349535704456475
"DENND2C",-0.239293129273167,3.47379622623065,6.38280583204943,0.547408002457774
"PLEKHD1",0.0751120397968997,3.66330022566206,0.624542735260241,0.837784010218315
"TUBB6",-0.200771362030434,6.05100559933334,9.5081828976388,0.182910396710287
"LYSMD3",-0.119443170603628,5.33530119238468,3.35843958083778,0.539672840041881
"B3GALT6",0.0109953268464375,4.07609551294024,0.0144677862888525,0.971846695335266
"ZNF613",-0.0202445898485951,2.43637643525947,0.016427603254125,0.974703841835255
"NUPR1",1.72838815331153,1.49871266424826,28.0465348877494,0.17750767796209
"MBLAC2",-0.431040316261557,3.80473680643676,20.4732217948896,0.217187765250037
"TPRN",0.205620776373068,4.47225244272641,5.40516894678456,0.442510419856503
"SLC35A4",0.572131333723655,5.59282062012831,77.3635282082059,0.00135048298786858
"AIM1L",1.40559888687099,4.07963933828977,180.463247525972,1.72910616260516e-05
"IP6K1",-0.175776167980647,5.46277084286898,6.59989069046689,0.344892207370356
"SSNA1",0.0108567199383949,4.13573889995604,0.0116744915225225,0.97154951878288
"CSTF3",-0.0274982717756647,5.70066967467459,0.199206595321757,0.871907376274115
"YES1",-0.543535810307771,6.88672150770589,84.5684883255664,1.56477443665881e-06
"CHMP6",0.288122232567204,4.07193371275609,7.69766778877459,0.356358661818169
"DLEU1",0.147903087946183,3.05820983165412,1.67608434490702,0.754980697549194
"UFSP1",0.453753209586295,1.57488819457757,3.04845921384055,0.686771865938707
"TMEM39A",0.128336299648302,5.28334227353406,3.81450765693209,0.51739869355727
"TCP11L1",0.0311664852831419,4.41865850691315,0.181354440805801,0.909153084414674
"CCDC57",0.222174326353137,6.68452142554177,12.7253120162857,0.0645841435569339
"SPHK1",0.853041818204423,2.28850947205767,14.6453915662913,0.224951642035531
"BNIP3",-1.24159533937484,5.89057356223182,364.544964916888,2.72792747463132e-11
"MYPOP",0.383739605415001,3.4469638553429,13.0040869939264,0.339881856537958
"ATAD5",0.0627692786051585,4.04683570026523,0.535065989593049,0.84207693348788
"SMIM19",0.103465441438935,3.56784350850892,0.721878985125647,0.786204809867276
"RTTN",0.602729898478752,5.69334523780446,109.943705349636,0.000469499770673764
"ACBD7",0.873502642200279,2.82080247931238,46.79751911826,0.104277052820451
"ANAPC2",0.424303071408989,5.69049591224651,31.9723875442121,0.0134746348406469
"ZBTB8OS",0.146742737759043,4.02585182751408,2.30058510682441,0.644139961313631
"CYCSP34",0.289840045783032,1.37121675027593,0.575947004668617,0.831892554565967
"SLC35G1",-0.297091386921236,3.98689722352641,9.90774587869337,0.358995649431682
"IDSP1",-0.250787830671706,2.36178943533251,2.66875209666119,0.706557528450025
"COX8A",-0.195921249660995,4.90345049456087,3.29538537373814,0.390896760947169
"ZSCAN2",-0.549435475402838,4.52243832267324,50.7702359103377,0.0386511051236193
"B3GNT4",0.0115789660763036,3.26940133863365,0.0121453916388796,0.978629684535717
"CDC26",0.0314034721482822,3.48275173456544,0.0630878481769671,0.936647500073312
"HSD11B2",-0.272423559123442,3.07072174219664,3.07724935270747,0.564625383712266
"CRLF3",-0.63281028025472,4.85046273842115,87.1525633031922,0.00729529288865048
"RNPEP",-0.0575341580467573,6.78975557429456,1.11487895121723,0.619374786718423
"EID2",0.302013170677912,3.36034601962929,6.90284433350504,0.468283986104842
"EID2B",0.195681483077597,1.81599629626549,0.895277437779782,0.832990825601877
"RIMS2",0.404754951282612,3.17784711142837,14.8600570487715,0.369470127597905
"KCMF1",-0.287302547869385,5.78366340154868,22.6585020367114,0.0837605227300131
"DNAJC30",0.791829923392683,3.41839881251462,46.9269978466557,0.0545357041566704
"SPRYD4",0.396847148617797,4.19413732934038,24.7082472897531,0.183628264023737
"VPS37D",0.059658159011732,2.71291063752713,0.209779417875681,0.914509198402962
"SYNE3",-1.44404880349106,3.3959505379179,137.791358484242,0.000962461825623985
"CLK2",0.282366357800611,5.71461472077702,12.3973888651995,0.0964014809292167
"LPCAT4",-0.146710261195467,5.38250537575229,5.27187906448942,0.443624977525827
"SLCO3A1",3.54027846192144,5.09841306383221,1782.87042549489,6.0105416109926e-16
"ZNF575",0.0921917152499045,1.94867332633817,0.192951110764349,0.913351229284864
"WDR25",0.609051433888442,2.94822865906962,14.0867281722369,0.225006503683786
"CCDC101",0.382485097582991,3.664180277212,16.9721253678002,0.298305996654192
"PLA2G16",0.070328228799003,4.07268411440481,0.539983161507166,0.821604414207947
"DIRAS1",-0.502914817253089,5.33489570066884,43.7072736809694,0.0104939420999409
"PHLDB3",0.345814021644448,3.54917092695399,13.5318526003853,0.369292333412878
"PRR15",-0.345873512698641,3.77926230010598,16.8542704285367,0.325854626682195
"GNG7",0.275355902304992,5.13916350883616,13.0248047700248,0.188033832239859
"KIAA2018",-0.333351249285017,6.2574789662514,30.154075579767,0.0176260363933946
"KBTBD11",-0.246760262804963,4.63129141842704,12.0134560466918,0.329173755967768
"B3GNT5",-0.249657640010761,5.32010644113193,12.2028285441138,0.203285502108319
"LMNB2",-0.114010278044496,7.84778494438513,4.7271521177062,0.153880572029287
"RMDN1",0.0179951267944785,5.60015962947358,0.0928219773588504,0.918902143225815
"MEX3C",-0.528014512067647,6.40518854729863,83.3486689095981,8.20460157135793e-05
"RNF152",1.08965998840716,2.33837030425419,32.6923756902425,0.115425254266818
"MYO1D",0.239349861013927,7.54847394334699,25.2330224791728,0.00700764213240491
"FOXL1",-0.771818377056916,2.42064310788781,19.2225190594333,0.240182555620133
"LRRC37A",0.592580367368487,4.16069337513341,54.3438677764869,0.0510986649753772
"BDNF",-0.196560129171561,6.03098575271714,12.8323594701509,0.195413814362612
"SCAND2P",0.419112748088612,4.05122970881764,24.6611666441251,0.18415863390941
"CCDC121",-0.220799237435838,2.46214530473693,1.60890216079447,0.726570741077838
"ACSF3",0.214431027320617,5.96167320032665,9.92106297590141,0.167496291376457
"BOK",0.158617344236923,5.50039336735524,3.89392966976972,0.38676706338942
"ZNF843",0.265174750417921,1.93322410908948,0.964273197498475,0.756925446669109
"C8orf59",-0.355194272200937,4.93388423999272,15.3778259915273,0.116932250826247
"CDK5R1",-1.10090735506241,3.51365001178551,91.7108008078476,0.00670392546384789
"C15orf56",0.110662153619745,1.54147223141111,0.192997416134608,0.923656295173319
"NCKAP5",2.07880784489421,1.47910114259022,25.8077075888488,0.120930985059163
"RUFY1",0.32809938082782,5.07803341620238,23.6835926033714,0.125327022890357
"LRRC37A3",0.694387912741636,4.68846950850063,76.0933480701673,0.00538955131247195
"FKBP9P1",-0.430785200947941,3.39999239665752,10.3887483642027,0.295858247352969
"VSIG10",-0.0312846035756208,5.81338003554286,0.279884449104866,0.848513688856899
"IRX5",-0.29392237833004,1.56751256795986,1.41014671426131,0.795254437854345
"METRNL",0.115451368976213,4.99033274689694,1.07580611614764,0.600815663958882
"FAM91A1",-0.100901600958064,7.2644981632228,4.15425307960688,0.303530572372504
"WSB2",-0.261462744217964,5.82201459405252,21.6356441584961,0.110396965915403
"GRIN1",0.594590293939443,3.9812180316033,23.5438943033563,0.0679826647322687
"TYMS",-0.071116514190048,6.43262262549472,1.42404347022567,0.588365451883674
"PXMP2",0.343473480847391,2.15025268204931,3.87760494948917,0.646648795656486
"TCEANC",0.304579995801751,2.08586363358479,2.64420920666814,0.695510992176024
"PNMA1",-0.614215978254554,5.15186138808577,88.2067835309445,0.00359498986678712
"MAMSTR",0.538249960625504,1.51321562669083,4.34766589549957,0.651391693565036
"ANKLE2",0.0592437482274082,6.95752463918815,1.37799999586687,0.587206722365652
"FUT2",0.212126676480931,3.67392716013181,5.01014045150632,0.561656544405261
"GCNT4",2.53832499879004,1.61698694297317,77.4231122081468,0.04134411503291
"MUC20",2.92403046484491,5.02357474551123,1224.93421851709,7.75803504467122e-15
"THAP4",-0.150154243169192,5.09768801205077,3.15608513508465,0.479728383967477
"NFATC2IP",0.495133000322251,6.35186393847074,70.1851513952768,0.000267487306667823
"FAM89B",-0.648166367280981,2.91037617410482,14.7061857113382,0.207702203783798
"SHMT1",0.267899068050295,5.94305781682135,15.4583473948599,0.0868648548301666
"DPP7",0.547956464549356,6.73607565359831,31.9492255069505,6.39007620769394e-05
"SEC24C",0.309613850871911,7.08245466242998,48.0434692062453,0.0030772119705595
"SMCR8",0.261611984635099,6.09378031400273,24.0002439932634,0.0776567661753653
"MTHFR",-0.00481013376083245,5.96561359437808,0.00640871109651437,0.97523746363052
"DEAF1",0.0962405982263411,4.79258760755805,2.09967830552662,0.6851611449957
"MTX3",-0.276970874997925,5.99473451735813,10.6078643509086,0.0721497854964714
"TMEM80",0.305529933202046,3.94912062544709,12.1041644923061,0.351345992358922
"SIX5",0.413710617231391,4.3391323634207,15.10489941482,0.142958131759537
"FBXO46",0.0852005641784254,4.64231692647176,0.782643513055986,0.734325441718192
"ZDHHC13",0.468162191257347,5.33610457569077,33.7029145222852,0.0165467036214832
"SLC38A9",-0.119390882796614,4.41159899759274,2.72114969085345,0.663213796903118
"ACER2",0.0897489381466354,3.11450860435483,0.659217937790178,0.846044518815759
"WDR73",0.3248488611052,5.5048228004786,29.5400518688975,0.0763076250656722
"POLE",0.31051741620037,7.14568994229611,26.2655140134704,0.00240479216572915
"SCN4B",-0.0839052739661422,1.99246029161191,0.218036180547813,0.918917097246399
"RHOG",-0.0267418249329815,4.69630453104312,0.107684689867279,0.913471062948504
"EPS8L2",0.730759392543718,7.48097313617105,159.808986563293,5.89635103508299e-09
"ANO6",-0.427725242217468,7.32810420085787,90.5359644111278,9.39763891793473e-06
"ZBTB34",-0.59321239644782,4.56136288037343,60.2689209001666,0.0237104970113855
"LINC00982",1.23911640570662,2.16971440676401,44.1810167520497,0.106435158848878
"NUDT4P1",-0.52372217406544,1.51794561349225,3.24856296818542,0.660159773461579
"FAM210A",0.326951651198823,4.1739260338338,16.676479868131,0.276483833938647
"TALDO1",0.106907889351265,6.40639270441133,2.74625938503581,0.419994497442881
"ULK1",-0.065736142025971,5.90047279112791,0.707774209234758,0.678876521825482
"NAP1L4P1",-1.06645696696383,1.73989220670391,19.2125768047135,0.294084337762715
"RIMKLA",-0.601835537125649,5.13358773694122,82.9799988726443,0.00457705751535354
"RPS6KA3",0.0921326097845536,6.38414953409468,2.44062836439409,0.490425647222981
"PUS1",0.279045539502046,4.49375986587864,10.4478996356072,0.293740821591088
"CHD9",0.516977937414526,5.97020586099129,52.5230365172736,0.000897765654311638
"PDDC1",0.224844078500587,5.74353178292933,7.54121920414927,0.18073757931006
"TRIM72",-0.172186211610483,5.66345460803795,6.85015714415257,0.319873424749122
"MAN1B1",0.274628836844013,6.4530194877234,26.4565948679818,0.0353871344308055
"FBXO39",5.71332673832253,2.43592598669882,320.750598386669,2.0413638411504e-07
"TOP3A",0.26183060448142,5.36769467554422,12.7883265512832,0.173649024485804
"CASKIN2",0.259490401145843,5.33771788145262,9.5231470484825,0.182245142547917
"ZBTB38",0.680348021541664,6.54834600878742,186.343108115214,9.33431339977658e-08
"DLGAP1-AS1",-0.152512819909012,3.66152224178655,1.98039020561438,0.678340836000845
"CCDC71",0.208219311410857,4.42240505124891,6.63333508974465,0.445381282990494
"LRRN4CL",0.361576502448401,1.32777417300727,1.47770692553643,0.800634980410952
"TIMM22",0.0193307186934752,4.02447953213899,0.0485723373658594,0.951502728552495
"PPFIA3",0.17073716991075,4.34866861375973,4.29679204778138,0.542782084343514
"MAGEF1",0.0569331209829262,5.709480308037,0.985307796999184,0.737606206041126
"SAMD9L",5.30649605897442,5.61777376146105,1623.12168851337,1.1404251894445e-15
"ZFAS1",-0.11842829084789,4.71749929100117,2.18589525046677,0.627959516214138
"PAWR",0.444205454713382,6.04647618157243,64.3354539252902,0.00331238586851271
"TGIF1",0.271046441450675,7.02922828008248,34.8571280282674,0.0109444812413867
"MIEF2",0.476881261243551,3.56741365928273,13.4502387799393,0.213432565390319
"NAP1L5",0.504138798635861,2.49055327417877,9.65255058084884,0.419010267449645
"ERICH5",0.61055779741959,3.90354152845056,41.6037574722907,0.0692415883322954
"NR2C2",-0.0430558346995405,6.79938627552878,0.747828011785601,0.70913582336254
"PTRF",0.646889653670724,7.83277052358882,118.683345687238,3.82878713565134e-08
"ARIH2",0.390167670261222,6.55158509807501,48.1904299791668,0.00200381952006234
"RBM44",-0.502818027870975,1.69899512881911,5.18349698941246,0.622645824027279
"ZBTB33",0.311084047382696,5.97535171514953,18.5224105887002,0.0444114383833062
"ZBED2",-3.62141589772448,3.23491974544755,470.239514332838,1.64564294905751e-09
"IRX3",0.153466640677715,2.26027846420302,0.422861887220328,0.826985533558932
"SLC25A22",0.112093031332111,5.32775330883374,1.45176150828436,0.565522115715211
"RABEP2",0.371299695255791,4.28315844785255,13.6824883105805,0.197778558986709
"ATOX1",0.101308170462223,4.15874815558666,1.46854695296693,0.736997624956416
"TBL1XR1",-0.281160215002555,7.61023520173354,32.2858196262212,0.00125164216512254
"SAMD12",1.49280777655932,6.45693626672483,757.574877571616,2.01957069101991e-13
"C18orf32",-0.00213140076483928,2.99883138887316,0.00034702949158084,0.996505819380157
"PIDD1",0.868346325375184,4.9246820986515,51.0806310846698,0.000162238201691897
"RPLP2",-0.102595884236633,8.53012726949196,3.40421592059899,0.103478014569614
"GSG2",-0.0780886355454285,3.65485539263928,0.581280512137617,0.832135701609177
"JUN",2.7071338268414,5.86431073953013,1460.49626949943,2.34231988796434e-15
"CSTF2T",0.534440940040945,5.57172592184358,70.5250769633529,0.00293590395091063
"GBA",0.331905639083251,5.38842321513581,31.9715431689481,0.0825347934772269
"CASC2",0.623169448228123,2.86499351740268,14.9727418200575,0.232306274019689
"ACAD9",0.443899222948012,5.41941593060191,51.0996005914002,0.0191102541012773
"IL17RA",0.283658021569689,6.05822050795615,22.8723133141151,0.0589454882919977
"PNPLA2",0.428509283994768,6.68284900071546,23.444943814486,0.000382984805866238
"AGTRAP",0.758132141006618,4.97199571571549,63.4004253846819,0.000761047183915706
"CD163L1",0.127222202275754,2.6725347677557,0.950232939747023,0.822370543974581
"SRRM3",0.686222651181937,4.47417832038323,49.9863164158923,0.0111406896762054
"THAP5",-0.292177251619299,5.19078634393134,17.9900487435561,0.155838503762252
"CRACR2B",0.524577574653369,3.26807305354354,10.7370714163515,0.22780959979987
"DNAJC28",0.128203482391014,2.31834071321209,0.541139222258624,0.850431112579408
"NAALADL2",0.828380566559774,3.65893086490918,49.726434848128,0.026612412873632
"CD151",0.524952709548096,7.10050079051743,46.6568733833055,9.00000801292293e-06
"POLR2L",0.258329388220037,4.90223369246381,3.53960935981946,0.257528231874093
"FAM20C",-0.60587259884932,4.69724766153022,60.2923287504477,0.015124478425636
"PVRL3",-1.71519649015518,5.56723255787889,461.584535092019,5.65797131109709e-12
"ANXA2R",0.442701689194808,1.43260177138144,1.61605565805848,0.730357781341564
"KIAA0195",-0.1327407902813,6.74277511557062,4.27031629559051,0.260010229465985
"FLII",0.0223516623747175,7.66117984549117,0.216208002570183,0.793178900263267
"SOX12",0.0942030567881089,5.83133964430885,1.05796451552646,0.562549392500364
"HNRNPA0",-0.263500881568122,7.20398350878643,23.0726294363726,0.00869018255681549
"CHID1",0.360676954593839,5.14953976264187,20.8802064589506,0.083851379654337
"ZNF620",-0.144905498963368,3.75294728617518,2.89694204012845,0.68262171507039
"ZNF518A",0.132052532228702,7.25126382457657,4.87191772373382,0.179741714766909
"TMEM187",0.665592193191631,2.5894271244199,14.0166765256895,0.264269300603426
"CCDC23",-0.6059412681693,2.96125684692544,28.3765312067137,0.227226721960601
"ZNF619",0.217790774367913,3.91719064846829,6.63635935414754,0.511399471875775
"AP3S1",-0.654252100519673,6.18442219445576,134.141404601153,7.13097917327961e-06
"GRB2",-0.0553672278256268,7.34304347964911,1.45151236298145,0.561436248516913
"ZBTB41",-0.198142136873497,5.84275568261403,6.43783500038392,0.222383697983905
"UBE2N",-0.074749759225232,6.17132535185516,1.99640975955908,0.604183302735844
"ARL6IP6",-0.775096952405535,4.47277086995764,88.154070977586,0.00457973390543847
"MAMDC4",0.516164917271817,3.93578526672561,13.6073558357609,0.118809899579377
"CENPBD1",-0.147267812982605,3.46380624604865,1.27224289228902,0.711913282702477
"BET1L",0.445138242627417,5.99897358813514,59.0624013053521,0.00380629431087337
"RPS27",-0.257842715035866,8.37969116088068,27.5884778710229,0.000129819765515692
"RIC8A",0.20662202458242,5.82745838809864,11.0518405261115,0.204878215869558
"IMP3",0.266563268396668,4.76859562174067,7.23474412607934,0.266209380594334
"ASB8",-0.0302374912503454,4.00034328080666,0.124245094485465,0.924939045173362
"ODF3B",2.47791618522232,3.65658361897407,184.24356519431,6.95228259231861e-09
"LRRC75B",-0.48785380751521,3.37818181349681,16.7520841715579,0.241630102254366
"DMAP1",0.371168807037983,5.53473574568234,41.3919774375667,0.0407813779344963
"FAM26E",0.0389001938228131,2.30038955350198,0.0421912812651851,0.954819372200508
"IMPDH2",-0.535152973003869,8.17420204018858,164.37165099005,4.92830854471685e-09
"ALS2CL",1.81527027672868,5.5808935223181,636.689553292737,6.52844892349854e-13
"MLF1",0.124451140203719,4.67651603194412,2.94686373670567,0.615610114918426
"NDUFAF3",0.388665146342074,4.44568688142265,9.63580175777922,0.151655270294767
"C2orf69",-0.302606580090683,4.91865034197395,20.3825216595282,0.183558539953021
"GRAMD1C",0.232271303649266,3.91056805732901,5.4428987659448,0.484920688900141
"STAP2",1.1675595546406,1.62444325180294,18.757894418278,0.292280542623407
"ULK4P3",0.138809089556025,1.95173692056405,0.554840670612288,0.869614449004487
"TWF1P1",-0.547194041944649,2.62339685228717,15.3944141264621,0.351368542651373
"TSSK6",0.242603457267572,1.85516736241563,1.54985440162407,0.788201920990773
"BOLA1",0.491302887430822,2.44560245766973,8.4546104103342,0.441482484606499
"PDE4DIP",0.384508154480546,5.8596002967971,41.9987834879368,0.0172608742720018
"DDX10",-0.256528274894567,5.04524353929186,14.1554652670675,0.237088873100285
"GOLGA8Q",0.198711119750719,1.95069483613669,1.21161458583799,0.814398454452056
"NDUFV2",-0.495489900864729,2.43518886567212,9.71878291311809,0.442247264050047
"DALRD3",0.028990664903611,4.52455624409869,0.117119835296342,0.91202315877483
"ZNF114",-0.912529337051083,2.66520622105394,44.645675800153,0.118822160895058
"FAR2P2",1.07944010914271,3.25006414511861,74.2250408272667,0.0161091312287771
"ZNF518B",-0.52703420065706,6.51204762267804,93.5354737695202,4.45114268926065e-05
"LCORL",-0.0520675775681189,4.67892388556343,0.442593580727386,0.833546235917225
"PARD6G",-0.324801727156349,4.55206627353854,15.6869913437524,0.213252910506099
"ZNF454",1.92635856159519,1.37392188006363,29.5050095793751,0.187278644423945
"SH2B1",0.636004133679962,5.68949849959431,93.1587320152036,0.000231723325749912
"ZC3H12D",0.0016948630023787,1.4535197552797,3.86662874821165e-05,0.998921792817806
"KDELC2",-0.142730183493044,5.41822341440547,3.42920878624818,0.450225663859322
"PLEC",-0.121232021487689,10.2853004478521,3.57338913484761,0.0799781973328977
"SH2D4B",0.54929386752232,1.43219096336961,3.31293043138011,0.669721752708743
"ZNF543",-0.0232222094118782,3.77500354795953,0.0697144422103511,0.947226816833482
"GALNT11",-0.0979856832642395,5.34654815109701,2.67772833394391,0.61334083023171
"WDR6",-0.00100795195877033,7.87178336157932,0.000321602374500117,0.989795919058108
"GEN1",0.0473225070517449,5.07633485217091,0.496523865035375,0.824820394768024
"AQP11",0.422676548010591,1.43968859087933,2.30274264582797,0.740263777994058
"TMEM11",0.0687269966894271,4.15522501296773,0.776414285704059,0.820017709676233
"ZNF354B",0.362285481855237,3.53240945317149,13.5957540726899,0.350382133190941
"ZFAND2A",-0.0241983745508284,2.92746935317205,0.0278806414663669,0.961610604064176
"PLEKHM3",-0.605052572601388,4.85440336310444,79.7556453281068,0.0101101269035103
"FAM220A",-0.256996517709073,4.34410361007532,11.9652604087212,0.36195432855181
"DNAJC22",-0.803634555001029,6.23015600978368,226.701471317816,2.60650990445233e-08
"CEP295NL",0.383636034390693,1.67739405352524,2.25677246442762,0.71013193694165
"BEND3",-0.469138586913474,3.88144775578299,28.7545007756686,0.166654494697995
"NT5DC1",-0.0275823822227044,5.6331890115163,0.222986977010764,0.87457506010436
"RPS3AP5",-0.520048453011481,3.77120522687796,27.0181198376274,0.142981381656615
"LINC00843",0.607571532991772,1.8439159201401,6.33276050042964,0.50741324681879
"GLDC",-0.602349232191966,2.88635631724324,28.217391243563,0.245979376085896
"COX14",0.388568772627248,3.35868348794655,7.26095117512185,0.351745538201337
"H3F3AP6",-0.339127399283155,2.48725721380109,4.62255854431852,0.587300522628448
"P4HTM",0.365926967494752,5.64661259022007,34.2266484489047,0.0357292533882749
"KLHL11",-0.0680043605415018,4.1438351631462,0.605236042480762,0.822754927748319
"CTXN1",-0.101425450963209,4.10138327178169,0.526487754499547,0.742510646853086
"SLC25A20",0.0420262915428535,3.21023941187497,0.127311403393239,0.924477911156176
"CA8",-0.103789865095372,1.82573324347928,0.180976145221382,0.910383520581994
"EPM2AIP1",0.264718698624574,6.15222239836077,19.8326745044204,0.0683134206779392
